date,station,train_id,hour,day_of_week,holiday,weather,special_event,passenger_count
242,9,1960,5,6,0,0,0,351
298,4,2618,9,6,0,0,0,604
106,2,468,8,3,1,0,0,775
349,5,3064,7,1,0,1,0,639
290,0,2643,19,5,0,0,0,596
209,4,361,6,1,0,0,1,771
51,9,1937,9,4,0,2,0,554
158,1,766,21,6,0,0,0,762
304,3,1474,10,5,0,0,0,614
142,5,2807,20,4,0,2,0,511
250,7,450,16,0,1,4,0,643
53,2,156,1,6,0,0,0,363
211,8,191,8,3,0,0,0,590
66,9,2402,18,5,1,1,0,1069
101,9,392,17,5,0,1,0,745
74,1,1694,8,6,1,4,0,766
144,7,673,17,6,0,0,0,676
198,1,2849,1,4,0,4,0,326
315,1,2114,15,2,0,3,0,238
346,3,2309,8,5,0,0,0,607
232,2,3048,17,3,0,2,0,619
302,3,977,1,3,0,0,1,720
56,0,297,3,2,0,0,0,246
97,0,710,15,1,1,4,0,584
182,7,961,17,2,0,0,0,542
301,8,3070,10,2,0,0,0,620
81,4,1333,1,6,0,0,0,256
96,8,2941,21,0,0,0,0,622
208,2,865,7,0,0,0,0,480
254,4,1072,14,4,0,4,0,344
77,8,2529,13,2,0,0,0,445
47,1,1686,19,0,1,1,1,1159
148,4,1861,17,3,0,0,0,527
234,1,799,6,5,0,4,0,292
355,1,758,8,0,0,1,0,480
214,4,3165,4,6,0,0,0,540
12,5,2238,21,0,0,3,0,571
21,9,1911,12,2,0,1,0,414
264,8,2226,20,0,1,4,0,860
288,0,643,0,3,1,4,0,567
299,2,1623,15,0,0,0,0,344
249,0,671,19,6,0,2,1,1136
41,8,756,19,1,0,4,0,610
237,4,1758,17,1,1,4,0,637
161,2,24,22,2,0,1,0,353
215,2,1714,16,0,0,0,0,333
190,6,2878,16,3,1,0,0,643
122,7,605,15,5,0,0,0,462
110,6,1434,19,0,0,0,0,613
31,0,1405,22,5,0,0,0,393
171,8,793,9,5,0,3,0,642
175,5,1670,1,2,0,0,0,285
53,7,1338,7,6,0,4,1,912
151,6,590,2,6,0,0,0,455
233,2,1749,9,4,0,2,0,514
323,5,2463,7,3,0,1,0,547
231,3,247,13,2,0,1,0,315
48,0,1248,8,1,1,0,0,787
233,0,2061,7,4,1,1,0,912
275,7,1480,14,4,0,0,0,341
242,7,748,17,6,0,1,0,739
329,5,241,3,2,1,0,0,562
14,6,245,5,2,0,2,0,405
122,0,654,5,5,0,4,0,386
202,7,1785,11,1,0,0,0,355
62,9,1676,14,1,0,0,0,316
31,9,1929,12,5,0,1,0,464
350,2,1915,7,2,0,1,0,544
125,4,2183,9,1,0,1,0,546
208,6,135,7,0,0,1,0,570
333,8,2431,8,6,0,1,0,684
1,0,2202,11,3,0,4,0,277
164,9,903,2,5,0,0,0,410
243,5,1953,14,0,0,4,0,321
296,0,938,10,4,0,1,0,467
32,1,2610,12,6,0,0,0,547
116,3,2832,18,6,1,0,0,962
142,4,2745,1,4,0,0,0,287
308,4,236,9,2,0,0,0,504
354,0,1441,13,6,0,4,0,523
259,2,528,23,2,0,2,0,321
208,5,1956,22,0,0,2,0,345
160,7,1915,19,1,0,0,0,662
200,7,2619,0,6,0,0,0,440
173,9,555,7,0,0,0,0,542
3,4,2630,0,5,0,2,0,399
64,3,523,0,3,0,1,0,227
198,0,2218,6,4,0,2,0,237
106,6,1221,14,3,0,3,0,310
165,0,938,9,6,0,4,0,628
18,9,1120,20,6,0,0,0,622
224,5,1013,19,2,0,0,0,608
156,7,661,13,4,0,4,0,372
33,5,3131,20,0,0,4,0,624
108,6,263,8,5,0,1,0,782
110,4,661,19,0,0,4,0,535
299,3,947,4,0,0,0,0,301
321,8,1522,11,1,0,0,0,458
62,2,1535,1,1,0,2,0,158
329,6,3128,18,2,0,0,0,553
328,9,3,14,1,0,3,0,244
19,4,1851,15,0,0,1,0,433
242,2,139,18,6,0,3,0,640
324,2,2332,1,4,0,0,0,288
189,5,2174,8,2,0,0,0,587
170,8,92,8,4,0,0,0,550
324,2,1173,22,4,0,0,0,303
256,8,627,5,6,0,3,0,395
136,1,2313,5,5,0,0,0,337
66,0,209,5,5,0,1,0,405
84,7,2468,0,2,0,0,0,295
303,5,2754,20,4,0,1,0,648
347,9,3055,8,6,0,4,0,658
226,0,3074,4,4,0,4,1,569
14,5,1240,17,2,1,0,0,787
96,0,1359,16,0,0,1,0,516
74,5,1180,6,6,0,2,0,444
123,3,777,20,6,0,0,1,1021
157,3,1343,2,5,0,1,0,348
121,7,2031,9,4,0,0,0,495
112,8,2862,19,2,0,3,0,403
169,9,440,14,3,0,3,0,336
45,9,3039,2,5,0,2,0,483
203,2,1230,5,2,1,1,0,565
354,7,734,20,6,0,4,0,818
171,5,2615,14,5,0,1,0,522
309,3,2930,21,3,0,1,0,667
35,4,845,21,2,0,0,0,613
61,8,162,2,0,0,0,0,155
193,8,681,12,6,0,1,0,632
8,4,2227,12,3,0,1,0,339
275,5,1858,18,4,0,0,0,541
176,4,1909,15,3,0,1,0,445
23,1,2364,0,4,0,0,0,333
30,8,2653,2,4,0,0,0,418
99,4,1787,8,3,0,1,0,549
279,7,146,22,1,0,1,0,344
24,8,934,11,5,0,3,0,446
65,8,1250,12,4,0,0,0,383
347,2,622,5,6,1,1,0,719
20,1,2759,8,1,0,0,0,570
130,9,1353,22,6,0,1,0,278
75,9,171,16,0,0,3,0,364
108,6,1810,15,5,0,0,0,491
88,4,3089,8,6,0,1,0,854
14,9,191,23,2,0,0,0,314
185,2,570,12,5,0,4,0,425
230,0,2299,1,1,1,0,0,732
222,0,2963,21,0,0,0,0,600
219,5,1371,9,4,1,0,0,760
101,4,3043,6,5,0,0,0,347
283,5,1775,1,5,0,0,0,322
88,4,2532,18,6,1,3,0,941
58,0,1486,1,4,0,2,0,295
257,6,2303,3,0,0,1,0,350
20,5,2702,9,1,0,0,0,554
79,3,1739,4,4,0,0,0,392
285,0,655,19,0,0,1,0,651
214,9,2724,9,6,0,0,1,1050
11,5,1849,3,6,0,1,0,512
318,0,2366,2,5,0,0,0,400
10,5,1402,15,5,0,0,0,544
337,3,137,2,3,0,4,0,275
128,1,689,10,4,0,3,0,480
245,1,3142,7,2,0,0,0,648
106,8,1826,7,3,0,0,0,515
143,1,538,14,5,0,3,0,492
216,3,1936,0,1,0,1,0,184
158,6,1184,16,6,0,3,0,522
206,4,64,20,5,0,1,0,720
309,1,2827,11,3,0,0,0,368
252,0,688,15,2,1,1,0,568
140,3,1653,15,2,1,0,0,500
213,5,1964,6,5,1,0,0,583
268,6,955,6,4,0,0,0,387
199,1,2148,12,5,0,1,0,454
143,5,2215,0,5,0,4,0,316
175,4,3008,5,2,0,4,0,143
33,8,1629,13,0,0,0,0,447
114,8,1650,13,4,0,0,0,409
356,1,2810,1,1,0,1,0,272
98,0,971,11,2,0,1,0,349
348,6,816,11,0,0,0,0,341
89,3,1778,19,0,0,1,0,552
47,3,1747,14,0,0,0,0,354
76,6,546,4,1,0,0,0,289
72,8,1668,18,4,0,0,0,597
363,5,168,19,1,0,0,0,701
286,2,936,16,1,1,0,0,591
41,7,944,15,1,1,2,0,738
178,2,1131,7,5,0,1,0,611
110,9,713,19,0,0,3,0,648
133,3,2514,20,2,0,0,0,628
57,6,2720,7,3,0,1,0,670
230,3,1708,20,1,0,2,0,627
141,6,487,7,3,0,4,0,442
11,3,1541,2,6,0,3,0,457
138,1,103,16,0,0,0,0,541
174,5,81,19,1,0,1,0,602
195,2,2782,7,1,0,0,0,574
130,7,2646,2,6,1,1,0,548
25,3,1536,10,6,0,1,0,592
105,3,3013,7,2,0,0,0,629
75,6,2045,19,0,0,0,0,609
273,4,2746,1,2,0,3,0,309
328,6,392,21,1,1,3,1,1150
260,0,3042,5,3,0,0,0,422
73,3,2378,23,5,0,1,0,388
28,6,1610,4,2,0,0,0,224
312,3,2670,13,6,0,1,0,566
12,8,929,3,0,0,0,0,382
83,4,2919,7,1,0,0,1,902
278,5,104,11,0,0,4,0,375
119,9,908,19,2,0,1,0,596
122,2,1554,0,5,0,4,0,317
106,4,462,0,3,0,3,0,137
104,1,1969,13,1,0,0,0,378
82,3,305,12,0,0,4,0,335
343,3,2499,13,2,0,3,0,368
69,3,1215,12,1,0,0,0,567
258,7,1336,22,1,1,1,0,515
315,4,106,5,2,0,1,0,391
253,4,1157,7,3,0,0,0,668
332,7,2478,16,5,0,0,0,499
126,2,1487,10,2,0,4,0,417
112,5,558,23,2,0,1,0,218
304,7,3064,4,5,0,0,0,422
335,2,3041,0,1,0,0,0,281
357,9,151,6,2,0,0,0,242
35,0,1983,16,2,0,1,0,403
180,0,341,23,0,0,0,0,282
324,9,3004,20,4,0,0,0,520
345,7,729,18,4,0,1,0,562
283,2,1979,19,5,0,0,0,673
266,6,2,15,2,0,4,0,444
324,2,1178,19,4,0,0,0,767
122,0,349,9,5,0,4,1,1028
211,7,786,10,3,1,0,0,809
73,5,1265,4,5,0,0,0,348
297,4,330,10,5,0,1,1,954
172,5,2994,4,6,0,4,0,352
24,5,984,19,5,0,1,0,821
255,1,2487,13,5,0,1,1,872
314,7,745,18,1,0,1,0,648
130,4,2751,8,6,0,0,0,553
2,8,688,16,4,0,1,0,486
267,8,1376,0,3,0,1,0,422
88,5,1012,0,6,0,1,0,413
86,5,391,11,4,0,1,0,391
288,3,2457,4,3,0,1,0,199
106,0,2336,2,3,0,0,0,242
67,9,2699,19,6,0,0,0,669
127,3,2405,13,3,0,1,0,399
211,9,843,17,3,0,1,0,652
314,2,696,17,1,0,0,0,605
214,0,1253,17,6,0,1,0,774
104,0,860,15,1,0,0,0,482
171,2,1763,16,5,0,0,0,502
238,2,1002,11,2,0,1,0,363
313,9,1851,7,0,0,0,0,546
147,0,2251,6,2,0,1,0,244
115,3,2959,11,5,0,0,0,577
285,9,166,7,0,0,0,0,679
106,5,2519,19,3,0,0,0,747
257,5,549,21,0,0,0,0,623
60,5,1210,6,6,0,1,0,408
0,8,50,15,2,0,0,0,349
351,2,710,21,3,0,0,1,1054
89,0,2055,11,0,0,1,0,330
217,0,291,22,2,0,0,0,318
136,3,1225,14,5,0,2,0,523
237,9,2571,1,1,0,0,0,248
244,9,2625,14,1,0,0,0,343
260,0,986,9,3,0,4,0,525
176,9,3013,10,3,1,0,0,796
186,5,485,20,6,0,0,1,1081
300,6,2445,9,1,0,4,0,460
95,8,2307,5,6,0,2,0,365
274,1,2671,14,3,0,1,0,427
29,6,787,12,3,0,4,0,342
36,4,879,23,3,0,1,0,258
5,7,248,10,0,0,0,0,530
15,0,943,11,3,0,1,0,435
85,2,2794,14,3,1,1,0,642
18,7,1293,9,6,0,1,0,781
346,5,2390,21,5,0,4,0,700
256,7,1255,8,6,0,0,1,1012
151,5,1301,19,6,0,1,0,599
66,9,1485,14,5,1,0,0,831
81,5,1642,6,6,0,4,0,337
53,7,2549,19,6,0,2,0,748
14,4,2617,15,2,0,0,0,473
77,5,429,14,2,0,4,0,328
200,6,72,17,6,0,1,0,731
118,5,696,5,1,0,0,0,287
127,4,1381,18,3,0,1,0,660
299,0,365,1,0,0,0,0,248
218,1,2991,10,3,0,1,0,507
207,5,1090,19,6,0,0,0,677
196,7,743,15,2,1,0,0,588
21,2,2206,0,2,0,1,0,320
187,5,2667,9,0,0,3,0,541
268,1,436,10,4,0,0,0,641
292,8,870,12,0,1,1,0,724
243,6,1588,23,0,0,0,0,353
363,2,856,10,1,1,4,0,737
112,5,2712,5,2,0,0,0,254
222,0,2940,18,0,1,4,0,905
141,4,1519,19,3,1,0,0,914
115,5,1023,18,5,0,4,0,658
151,8,2731,23,6,0,4,0,340
0,4,655,5,2,0,1,0,260
347,8,1837,17,6,0,0,0,716
172,4,1975,8,6,0,0,0,684
94,2,349,21,5,0,0,0,755
277,3,83,23,6,0,0,0,465
218,5,1501,22,3,0,0,0,338
22,9,7,9,3,0,0,0,612
197,8,2115,0,3,0,4,0,292
8,6,2889,5,3,0,0,0,298
59,5,1786,0,5,0,4,0,453
133,1,1675,6,2,0,4,0,257
184,8,2662,16,4,0,0,0,431
23,4,1957,2,4,0,1,0,290
278,2,1898,16,0,0,0,0,441
120,9,1001,13,3,0,1,0,425
82,6,3020,14,0,0,1,0,290
339,4,1996,6,5,1,1,0,770
1,2,1575,10,3,0,0,0,598
244,3,1258,3,1,0,0,1,637
141,1,1060,7,3,0,4,0,380
133,8,2754,15,2,0,1,1,787
84,0,316,22,2,0,4,1,629
291,6,530,6,6,0,0,0,359
131,4,1699,11,0,1,2,0,658
296,1,1310,20,4,0,0,0,595
316,7,1263,21,3,1,3,0,901
202,2,1842,2,1,0,4,0,274
127,6,2783,19,3,0,4,0,664
243,5,700,10,0,0,0,0,640
262,4,2065,3,5,0,4,0,410
301,8,1621,22,2,0,1,0,210
223,6,647,1,1,1,0,0,370
296,8,1242,21,4,0,0,0,639
294,0,1869,19,2,1,1,0,884
315,0,2634,0,2,0,0,0,267
272,4,2729,19,1,1,0,0,922
158,3,1323,15,6,0,0,0,563
113,1,1397,8,3,0,0,0,467
199,4,1612,2,5,0,0,0,438
267,1,1457,9,3,0,0,0,391
20,4,790,1,1,0,0,0,299
3,6,1178,13,5,1,1,0,820
180,6,1039,8,0,1,1,0,871
355,2,1555,8,0,0,2,0,488
36,3,2158,15,3,0,0,0,444
184,6,1394,7,4,0,0,0,554
128,7,1043,18,4,0,1,0,441
256,2,3159,23,6,1,0,0,658
123,8,2915,16,6,0,0,0,517
237,2,699,20,1,0,4,0,407
236,9,2372,8,0,1,0,0,727
48,5,2318,8,1,0,1,0,542
162,8,2752,7,3,0,0,0,517
316,7,2798,3,3,0,2,0,320
165,1,2453,19,6,0,0,1,1079
172,4,1170,3,6,0,0,0,464
360,6,108,10,5,0,0,0,627
66,3,522,21,5,0,4,0,729
213,7,1558,16,5,0,1,0,480
56,1,2880,15,2,0,4,0,264
152,8,938,3,0,0,0,0,313
302,1,1310,15,3,0,1,0,367
335,3,1300,17,1,0,0,0,556
148,9,80,19,3,0,0,0,632
34,7,3028,12,1,1,1,1,1090
214,7,542,11,6,0,1,0,659
336,2,3080,13,2,0,0,0,398
24,6,1547,5,5,0,1,0,386
133,3,1952,13,2,0,0,0,425
334,6,1500,11,0,0,0,0,415
279,0,2235,7,1,0,0,0,607
125,0,2985,12,1,0,0,0,322
361,6,1389,19,6,1,1,0,944
53,0,1221,16,6,0,1,0,527
1,1,1180,18,3,0,0,0,588
333,4,2007,17,6,0,0,0,724
117,0,2486,1,0,0,0,0,221
288,9,415,2,3,0,4,0,236
93,0,82,19,4,0,2,0,584
363,7,2939,21,1,0,1,1,891
193,7,1747,5,6,0,0,0,479
145,8,2980,5,0,0,0,0,345
264,2,808,8,0,0,4,0,504
66,0,1827,13,5,0,4,0,530
152,0,3093,4,0,0,1,0,448
311,3,452,13,5,0,0,0,503
270,3,526,0,6,1,0,1,1102
72,7,2536,15,4,0,0,0,376
62,2,2674,20,1,0,0,0,624
187,4,120,19,0,0,0,0,626
281,4,1761,23,3,0,1,0,351
292,0,28,22,0,0,0,0,361
204,8,3091,14,3,0,1,0,444
277,9,2617,22,6,0,3,0,429
132,2,646,23,1,1,1,0,455
54,5,2862,10,0,0,0,0,514
28,1,2358,12,2,1,1,1,969
154,0,936,15,2,0,0,0,287
7,3,651,19,2,0,0,0,626
183,2,1128,9,3,0,0,0,461
122,5,1299,17,5,0,1,0,716
340,8,29,22,6,0,0,0,438
22,0,843,20,3,1,4,0,860
164,6,2846,6,5,0,3,0,266
310,2,1453,16,4,0,4,0,380
216,4,1781,16,1,0,1,0,375
216,5,1185,7,1,0,0,0,583
124,9,48,11,0,0,0,0,392
194,1,1046,2,0,0,0,0,132
26,0,639,2,0,0,0,0,339
201,7,503,10,0,0,0,1,835
268,4,1997,11,4,0,0,0,401
248,7,3123,20,5,0,4,0,657
150,6,2274,21,5,0,2,0,731
163,2,1803,6,4,0,4,0,304
78,4,2804,14,3,0,1,0,431
138,0,1518,16,0,0,0,0,317
34,3,1978,4,1,0,0,0,263
326,7,2633,21,6,0,0,1,1038
64,0,745,15,3,0,3,0,257
62,5,784,0,1,0,0,0,263
15,9,286,6,3,0,1,1,579
162,8,642,9,3,0,0,0,552
167,1,2063,3,1,1,0,0,536
263,7,2639,18,6,0,0,0,650
161,6,2210,0,2,0,0,0,384
105,0,1518,2,2,1,1,0,547
329,5,3147,14,2,0,0,0,347
31,7,2217,7,5,0,0,0,667
288,2,2346,18,3,0,0,0,555
202,3,2406,14,1,1,1,0,740
52,8,1775,17,5,0,0,0,847
25,0,1429,19,6,1,1,0,1004
235,8,1535,18,6,1,1,0,865
2,3,2545,10,4,0,1,0,516
263,4,155,4,6,0,1,0,446
65,1,1009,11,4,0,1,0,496
168,5,340,11,2,0,0,0,465
236,1,2000,19,0,0,4,0,502
248,0,3002,0,5,0,4,0,425
71,8,2860,5,3,0,1,0,250
55,4,2589,13,1,0,1,0,396
202,7,2873,1,1,1,0,0,553
350,9,1790,18,2,0,1,0,528
75,1,96,11,0,0,0,0,383
338,3,1721,2,4,1,1,0,548
169,5,32,2,3,0,0,0,406
133,9,2271,12,2,0,1,0,397
329,2,2927,14,2,0,3,0,356
210,0,2535,4,2,0,2,0,212
72,1,1147,13,4,0,1,0,520
168,2,520,7,2,0,0,0,616
223,7,1707,23,1,0,1,0,182
90,1,1647,13,1,0,4,0,393
288,4,1102,19,3,1,0,0,826
241,8,554,2,5,0,1,0,376
289,7,495,4,4,0,3,0,189
158,8,1165,20,6,0,0,0,656
338,8,379,21,4,0,0,0,657
144,6,353,12,6,0,0,0,483
57,8,3009,11,3,0,1,0,498
47,4,1008,23,0,0,3,0,273
225,7,1568,16,3,0,0,0,330
81,3,1363,21,6,0,0,0,796
100,3,899,11,4,0,0,0,366
222,5,1025,11,0,0,0,0,433
210,5,2148,5,2,1,0,0,478
28,8,2396,3,2,0,0,0,183
22,8,1847,20,3,0,0,0,698
48,2,693,10,1,0,0,1,911
302,6,1687,22,3,0,0,0,197
297,9,652,20,5,0,0,0,810
330,3,184,12,3,0,4,0,260
364,0,1689,22,2,0,1,0,295
268,4,1128,11,4,0,0,0,425
126,9,2363,8,2,0,0,0,634
332,8,2576,22,5,0,1,0,349
37,0,339,7,4,0,0,0,557
331,9,2962,16,4,1,3,0,714
61,8,475,19,0,0,1,0,600
121,3,434,9,4,0,3,0,565
25,9,1835,11,6,0,0,0,574
163,7,1537,5,4,0,1,0,259
264,5,1077,19,0,0,0,0,623
304,3,2490,7,5,0,1,0,682
185,2,2544,6,5,0,0,0,487
169,5,2518,14,3,0,2,0,511
50,0,1344,21,3,0,4,0,463
230,3,1587,15,1,0,0,0,472
345,6,2516,16,4,0,0,0,478
306,4,2126,15,0,0,4,0,387
163,0,662,11,4,0,0,0,245
227,9,211,3,5,0,0,0,403
204,2,2022,13,3,0,1,0,446
170,4,3144,13,4,0,2,0,446
2,0,1802,12,4,0,4,0,409
242,8,2962,16,6,0,0,0,493
354,2,2542,11,6,0,0,0,527
203,9,1423,2,2,1,1,1,806
248,1,2010,3,5,0,0,0,262
317,4,3125,16,4,0,1,0,270
185,8,1814,13,5,0,0,0,440
335,1,1309,22,1,0,0,0,259
318,7,603,6,5,0,1,0,323
209,9,3150,0,1,0,0,0,141
101,1,2562,11,5,0,0,0,477
153,3,2013,12,1,0,4,0,413
12,2,2761,8,0,0,3,0,556
320,1,2691,3,0,1,0,0,506
82,0,146,17,0,0,1,0,700
202,3,58,15,1,0,1,0,292
161,2,1767,12,2,0,0,0,362
336,4,2593,6,2,0,0,0,328
177,7,139,8,4,0,4,0,350
176,3,2657,1,3,0,4,0,304
362,3,2108,7,0,0,4,0,523
312,3,196,21,6,0,0,0,836
319,2,211,20,6,0,0,1,1110
4,6,2127,7,6,0,0,0,612
225,5,418,23,3,0,2,0,224
122,2,52,6,5,0,0,1,735
72,0,2352,18,4,0,0,0,519
99,0,852,8,3,0,1,1,951
27,9,3122,22,1,0,2,0,307
315,3,607,6,2,0,1,0,318
63,3,1243,19,2,0,3,0,467
361,3,599,13,6,1,0,0,819
307,2,2249,11,1,0,2,0,369
61,7,1374,13,0,0,0,0,457
286,4,772,10,1,0,1,0,567
329,1,770,17,2,0,2,1,866
269,3,313,3,5,0,1,0,384
12,8,1110,10,0,0,0,0,556
54,6,3044,15,0,1,3,0,600
82,6,225,20,0,0,0,0,590
213,2,1754,7,5,0,0,1,1008
75,5,1828,3,0,0,4,0,314
358,8,539,0,3,0,1,0,231
352,0,291,1,4,0,0,0,304
235,5,115,9,6,0,0,0,731
119,3,1968,15,2,0,1,0,352
183,3,32,9,3,0,0,0,644
242,5,2305,10,6,0,0,0,596
173,7,2858,5,0,0,2,0,212
359,9,66,2,4,0,0,0,371
110,3,1728,4,0,0,4,0,235
122,0,632,16,5,0,4,0,370
230,2,1830,0,1,0,0,0,256
102,5,2686,21,6,0,1,0,811
3,2,1387,16,5,0,1,0,574
237,6,684,21,1,0,1,0,528
191,2,505,0,4,1,0,0,560
76,8,1158,15,1,0,0,0,380
128,5,3025,5,4,1,0,0,470
285,1,1393,11,0,0,2,0,315
50,7,2747,12,3,0,4,0,478
109,4,3129,16,6,0,1,0,683
329,5,522,8,2,0,0,0,638
55,9,17,12,1,0,1,0,482
227,4,450,1,5,0,4,0,355
208,5,3119,6,0,0,0,0,367
22,8,482,5,3,0,0,0,246
208,2,1298,12,0,0,1,0,293
340,1,2639,6,6,0,2,0,519
8,8,2454,3,3,0,4,0,304
170,8,1246,13,4,0,0,0,413
24,8,1134,4,5,0,3,0,358
283,3,2242,0,5,0,0,0,507
18,3,1593,15,6,0,0,0,557
203,6,1128,13,2,0,0,0,356
225,2,1502,12,3,0,1,0,393
330,6,834,22,3,1,4,0,521
147,8,3102,18,2,0,0,0,635
213,1,136,4,5,0,1,0,376
317,4,594,20,4,0,0,0,585
24,2,2113,11,5,0,4,0,544
164,4,2146,9,5,0,1,0,548
260,8,3075,20,3,0,0,0,595
299,2,1910,14,0,0,0,1,726
278,2,900,8,0,0,1,0,617
183,9,1872,23,3,1,4,0,541
117,8,1027,20,0,0,0,0,553
78,2,2743,17,3,0,4,0,542
58,6,1055,20,4,0,0,0,469
304,1,453,5,5,0,0,0,400
65,7,2095,23,4,0,1,0,252
295,8,975,1,3,1,4,0,465
308,3,373,3,2,0,0,1,812
326,6,228,6,6,1,0,0,596
285,4,2876,23,0,0,4,0,323
287,2,978,4,2,1,1,0,590
272,9,1656,8,1,0,0,0,477
111,9,2894,2,1,0,0,0,139
91,4,428,6,2,1,0,0,443
86,0,120,1,4,1,0,0,669
81,7,3146,3,6,0,0,0,365
329,9,2447,8,2,0,1,0,591
288,2,110,4,3,0,4,0,270
62,4,1326,22,1,0,4,0,258
98,7,3046,14,2,0,0,0,458
162,1,2840,3,3,1,0,0,596
252,9,1401,17,2,0,0,0,576
333,7,2660,8,6,0,0,0,670
105,1,1020,7,2,0,4,0,575
287,7,1079,0,2,0,0,0,428
263,4,587,6,6,0,0,0,187
357,4,2227,18,2,0,3,0,570
171,4,28,10,5,0,1,0,778
161,7,1771,7,2,0,1,0,674
219,2,1793,9,4,0,3,0,519
124,8,2168,16,0,0,4,0,273
82,5,1970,20,0,0,1,0,837
339,4,1001,14,5,0,0,1,903
10,2,1439,3,5,1,1,0,794
314,7,2198,3,1,0,0,0,267
25,1,508,18,6,0,0,0,746
229,0,878,21,0,0,0,0,706
134,1,1449,13,3,0,4,0,313
92,3,1712,16,3,0,1,0,391
176,5,1183,15,3,1,0,0,697
89,8,2262,18,0,0,4,0,561
12,8,2557,2,0,0,0,0,232
313,7,463,20,0,0,4,0,463
337,6,476,7,3,0,1,0,613
113,9,1456,16,3,0,1,0,308
106,3,1212,20,3,0,0,0,622
118,5,603,11,1,0,0,0,306
223,6,709,12,1,0,0,0,315
119,6,2918,17,2,0,0,0,721
330,1,2079,12,3,0,3,0,428
56,2,218,15,2,0,4,0,235
206,4,1657,13,5,0,4,0,399
291,0,1948,16,6,0,0,0,500
18,0,1291,2,6,0,0,1,718
44,2,2851,4,4,0,2,0,431
18,7,985,11,6,0,0,0,571
236,8,863,14,0,0,0,0,413
171,0,2796,14,5,0,0,0,516
142,4,1178,7,4,0,1,0,515
250,2,2095,10,0,0,1,0,643
27,0,1632,22,1,0,0,0,326
205,0,1783,8,4,0,1,0,537
62,6,990,13,1,1,2,0,660
229,1,425,11,0,0,0,0,404
295,7,1483,0,3,0,4,0,281
38,5,1051,12,5,1,4,0,788
91,5,394,3,2,0,1,0,387
219,4,3072,6,4,0,1,0,361
133,8,2561,3,2,0,2,0,137
271,3,2886,23,0,0,1,0,402
57,7,16,21,3,0,0,0,703
271,9,592,16,0,0,0,0,419
167,6,3025,11,1,0,0,0,494
329,1,8,23,2,0,0,0,235
294,4,2471,8,2,0,0,0,534
234,1,2852,14,5,1,3,0,772
320,9,3146,3,0,1,1,0,629
161,9,2027,18,2,0,1,0,617
310,7,1032,15,4,0,1,0,394
156,0,2942,19,4,0,4,0,693
299,0,84,1,0,0,4,0,359
240,0,1020,3,4,1,0,0,643
257,1,2119,11,0,0,0,0,416
326,8,292,14,6,0,0,0,566
130,2,1723,20,6,0,4,0,645
10,8,2869,12,5,0,4,0,423
124,5,1896,15,0,0,1,0,315
56,2,1436,13,2,1,0,0,602
121,9,2851,11,4,0,1,0,421
117,1,1264,18,0,0,1,0,646
75,2,3063,22,0,0,0,0,188
54,3,2156,23,0,0,4,0,417
193,9,1332,1,6,0,0,0,484
199,2,2152,3,5,1,0,0,659
181,1,2902,13,1,0,0,0,309
1,3,134,23,3,0,0,0,345
101,1,1144,4,5,0,3,0,459
59,6,2031,15,5,0,4,0,535
196,1,90,17,2,0,3,0,736
78,4,660,19,3,0,1,0,589
31,6,1011,8,5,0,0,0,676
333,1,2834,1,6,0,0,0,466
186,9,2440,16,6,0,4,0,552
91,0,1534,21,2,0,0,0,657
15,9,1386,16,3,0,4,0,340
80,2,671,19,5,0,4,0,577
85,1,2474,15,3,0,3,0,403
298,7,1569,18,6,0,0,0,704
291,3,105,15,6,0,0,0,554
111,1,231,1,1,0,0,0,417
47,3,2493,8,0,0,0,0,537
23,5,2491,5,4,0,0,0,256
172,8,372,10,6,0,1,0,677
184,1,559,3,4,0,0,0,295
300,0,461,23,1,0,2,0,360
282,9,1020,11,4,0,0,0,447
358,3,246,12,3,0,0,0,383
327,8,2021,6,0,0,0,0,310
36,8,775,5,3,0,4,0,255
34,5,2612,15,1,0,0,0,323
303,2,1304,18,4,0,1,0,634
143,7,820,13,5,1,0,0,758
11,1,2722,0,6,0,0,0,377
322,0,1861,17,2,0,0,0,594
50,0,211,14,3,0,1,0,255
120,4,3115,20,3,0,0,0,567
314,4,2963,19,1,0,4,0,552
257,7,1372,22,0,0,0,0,177
61,6,624,10,0,0,0,1,950
42,6,2317,7,2,0,0,0,649
47,7,2461,5,0,0,3,0,166
162,3,2959,2,3,0,0,1,602
345,8,444,7,4,0,1,0,597
255,4,3048,7,5,0,4,0,494
332,3,344,14,5,0,0,0,602
227,5,1556,23,5,0,0,0,388
279,6,253,5,1,1,0,0,587
230,0,2244,6,1,0,1,0,283
269,7,2501,12,5,0,0,0,515
156,8,1884,0,4,0,0,0,344
311,0,1475,15,5,0,1,0,581
133,1,328,23,2,0,4,0,261
124,7,2737,21,0,0,2,0,664
265,4,2392,14,1,0,0,0,364
142,3,2304,2,4,0,0,0,328
320,4,213,1,0,0,0,0,233
154,1,2679,12,2,0,4,0,445
17,5,94,9,5,0,4,0,751
232,4,257,10,3,0,0,0,551
349,2,1589,15,1,0,0,0,384
191,8,270,9,4,0,1,0,495
43,1,169,2,3,0,3,0,207
15,6,2595,5,3,0,0,0,268
335,9,98,1,1,0,4,0,216
24,2,1180,14,5,0,2,0,595
22,4,2080,22,3,0,0,0,385
